Generation	FeatureName	Importance
5	DNMT3B_chr20:32805337-32805407	0.001
5	DNMT3B_chr20:32806208-32806327	0.001
5	CDS2_chr20:5185757-5185826	0.010
5	TCEA2_chr20:64068046-64068134	0.000
5	CDC45_chr22:19507765-19507864	0.001
5	ADARB1_chr21:45118563-45118619	0.001
5	AP1B1_chr22:29329711-29329720	0.019
5	USP18_chr22:18173149-18173281	0.004
5	LAS1L_chrX:65533609-65533735	0.005
5	ZFX_chrX:24151690-24151800	0.001
5	ARMCX5-GPRASP2_chrX:102601463-102601509	0.000
5	CD99L2_chrX:150828305-150829604	0.002
5	ACOT9_chrX:23734340-23734367	0.002
5	ATRX_chrX:77717130-77717243	0.000
5	CASK_chrX:41555599-41555635	0.001
5	ATP11C_chrX:139731650-139731755	0.002
5	ATG9A_chr2:219213007-219213065	0.000
5	ABCB6_chr2:219213007-219213065	0.001
5	INPP4A_chr2:98548954-98548969	0.008
5	MYO1B_chr2:191400748-191400835	0.008
5	MYO1B_chr2:191402631-191402718	0.031
5	ITGA6_chr2:172501771-172501901	0.003
5	IFT172_chr2:27445744-27445843	0.001
5	MLPH_chr2:237534563-237534647	0.000
5	SEPT10_chr2:109564365-109564534	0.002
5	DGKD_chr2:233468422-233468553	0.001
5	DTYMK_chr2:241680228-241680319	0.000
5	NPAS2_chr2:100937752-100937842	0.000
5	CCDC88A_chr2:55303068-55303152	0.001
5	KANSL3_chr2:96615491-96615544	0.001
5	RTKN_chr2:74439550-74439977	0.001
5	MBNL1_chr3:152446703-152446757	0.014
5	MBNL1_chr3:152455541-152455577	0.001
5	MAGI1_chr3:65448021-65448057	0.001
5	NBEAL2_chr3:46992474-46992555	0.002
5	TPRA1_chr3:127575184-127575265	0.003
5	FLNB_chr3:58141857-58141896	0.000
5	PLOD2_chr3:146077861-146077924	0.027
5	TBC1D23_chr3:100311832-100311877	0.007
5	CRBN_chr3:3152455-3152587	0.002
5	SLC12A8_chr3:125088309-125088370	0.000
5	CTDSPL_chr3:37957110-37957143	0.001
5	ENAH_chr1:225504990-225505053	0.004
5	RUBCN_chr3:197691073-197691148	0.001
5	GOLGB1_chr3:121719645-121719753	0.001
5	CLCN3_chr4:169717791-169717867	0.001
5	USO1_chr4:75795335-75795356	0.005
5	CCDC50_chr3:191375061-191375589	0.005
5	CGN_chr1:151535599-151535683	0.000
5	FAM13A_chr4:88737471-88737555	0.000
5	RAPGEF2_chr4:159351058-159351181	0.001
5	LIMCH1_chr4:41638931-41638967	0.000
5	LIMCH1_chr4:41670717-41670792	0.001
5	ADD1_chr4:2909338-2909431	0.002
5	SEC31A_chr4:82842184-82842481	0.016
5	GALNT7_chr4:173297794-173297977	0.001
5	GALNT7_chr4:173298114-173298297	0.001
5	WDFY3_chr4:84726860-84726911	0.001
5	FAT1_chr4:186590367-186590403	0.005
5	SMYD2_chr1:214305186-214305250	0.001
5	BRD9_chr5:868606-869119	0.000
5	SH3TC2_chr5:149012583-149012734	0.000
5	ANXA6_chr5:151110626-151110644	0.033
5	SLC22A5_chr5:132390775-132390904	0.002
5	BRD8_chr5:138164086-138164133	0.001
5	CAST_chr5:96726793-96726859	0.023
5	ENSG00000272869_chr5:112864620-112864732	0.001
5	RAPGEF6_chr5:131450022-131450046	0.000
5	MRPL2_chr6:43056080-43056196	0.000
5	MRPL2_chr6:43055896-43056007	0.000
5	EPB41_chr1:29097806-29097935	0.002
5	RNF146_chr6:127282286-127282395	0.001
5	CLSTN1_chr1:9737497-9737554	0.004
5	PRR3_chr6:30561327-30561508	0.001
5	KIF13A_chr6:17771113-17771218	0.003
5	CAP2_chr6:17507640-17507650	0.005
5	PPOX_chr1:161168431-161168576	0.000
5	PPOX_chr1:161168992-161169183	0.000
5	ARHGEF11_chr1:156938417-156938513	0.012
5	HERPUD2_chr7:35673200-35673278	0.002
5	HERPUD2_chr7:35670214-35670328	0.002
5	PDGFA_chr7:500430-500499	0.001
5	OSBPL3_chr7:24863199-24863292	0.013
5	CSF1_chr1:109923165-109923711	0.011
5	IFT22_chr7:101318955-101319032	0.001
5	SUN1_chr7:848417-848615	0.001
5	AKAP9_chr7:92042045-92042186	0.001
5	RNF216P1_chr7:4986566-4986631	0.000
5	COG5_chr7:107283570-107283732	0.000
5	COG5_chr7:107281299-107281399	0.000
5	RBPMS_chr8:30561943-30562149	0.001
5	TACC1_chr8:38823989-38824025	0.000
5	LRRC14_chr8:144518748-144518815	0.001
5	INTS9_chr8:28846746-28846809	0.000
5	TNFRSF10A_chr8:23200504-23200600	0.000
5	SCRIB_chr8:143807551-143807614	0.019
5	DNM1_chr9:128247923-128247935	0.010
5	TBC1D13_chr9:128790734-128790775	0.021
5	CARD19_chr9:93111878-93111938	0.002
5	MRPS15_chr1:36460691-36460776	0.002
5	COL5A1_chr9:134814796-134814904	0.000
5	FNBP1_chr9:129915965-129915980	0.025
5	PLAA_chr9:26917096-26917165	0.004
5	TCF7L2_chr10:113159919-113159992	0.001
5	TCF7L2_chr10:113160618-113160691	0.002
5	MYOF_chr10:93392916-93392955	0.052
5	FGFR2_chr10:121518681-121518829	0.001
5	NCOA4_chr10:46009410-46009551	0.000
5	SLK_chr10:104010815-104010908	0.039
5	OPTN_chr10:13108137-13108289	0.001
5	OPTN_chr10:13108961-13109015	0.000
5	KIAA1217_chr10:24542692-24542770	0.012
5	ZDHHC16_chr10:97453798-97453846	0.000
5	ARNT_chr1:150842423-150842468	0.001
5	RAB18_chr10:27531528-27531615	0.001
5	ATP5C1_chr10:7806973-7807010	0.003
5	SLC37A2_chr11:125086203-125086260	0.001
5	PICALM_chr11:85978069-85978093	0.001
5	PICALM_chr11:85976622-85976682	0.000
5	PPFIA1_chr11:70382087-70382158	0.000
5	NAV2_chr11:20051288-20051333	0.001
5	ARHGAP1_chr11:46682050-46682182	0.000
5	CTNND1_chr11:57789036-57789155	0.084
5	CTNND1_chr11:57791493-57791673	0.071
5	YAP1_chr11:102209516-102209564	0.001
5	MARK2_chr11:63890221-63890295	0.000
5	APLP2_chr11:130123611-130123779	0.002
5	SLC37A4_chr11:119028734-119028834	0.000
5	S100A4_chr1:153545469-153545518	0.002
6	CD44_chr11:35196745-35196874	0.003
6	CD44_chr11:35198120-35198246	0.014
6	CD44_chr11:35201670-35201787	0.004
6	CD44_chr11:35204511-35204640	0.015
6	CD44_chr11:35206111-35206243	0.015
6	CD44_chr11:35209964-35210054	0.019
6	ARL14EP_chr11:30330885-30331374	0.001
6	PRRG4_chr11:32840106-32840239	0.000
6	C11orf52_chr11:111925652-111925714	0.001
6	SAC3D1_chr11:65043024-65043164	0.001
6	CLIP1_chr12:122351110-122351143	0.000
6	CLIP1_chr12:122347374-122347479	0.004
6	GNS_chr12:64756666-64756762	0.000
6	ERBB3_chr12:56098499-56098575	0.000
6	HNRNPA1_chr12:54282799-54282874	0.001
6	RALGPS2_chr1:178892229-178892307	0.003
6	YBX3_chr12:10709907-10710114	0.001
6	FBRSL1_chr12:132527952-132527988	0.001
6	KRT7_chr12:52245411-52245632	0.000
6	CAB39L_chr13:49401132-49401270	0.001
6	TMEM120B_chr12:121743628-121743747	0.000
6	NHLRC3_chr13:39042104-39042305	0.000
6	POMT2_chr14:77302834-77302943	0.001
6	POMT2_chr14:77298688-77298771	0.002
6	INF2_chr14:104715283-104715340	0.002
6	VPS39_chr15:42192065-42192098	0.002
6	CYFIP1_chr15:22872824-22872972	0.000
6	MYO9A_chr15:71951776-71951896	0.001
6	MYO9A_chr15:71892964-71893177	0.000
6	PRC1_chr15:90969078-90969120	0.002
6	ZWILCH_chr15:66508840-66508892	0.000
6	DTWD1_chr15:49631000-49631058	0.001
6	TMED3_chr15:79314540-79314655	0.000
6	PDE8A_chr15:85091043-85091181	0.000
6	SPG11_chr15:44598630-44598836	0.001
6	BNIP2_chr15:59668102-59668138	0.018
6	SEC11A_chr15:84714730-84714866	0.001
6	EMC8_chr16:85780378-85780473	0.001
6	ENSG00000283332_chr16:67544955-67545117	0.002
6	TSC2_chr16:2077597-2077726	0.008
6	UBN1_chr16:4877384-4877474	0.000
6	NFATC3_chr16:68121986-68123121	0.000
6	SLC50A1_chr1:155136827-155136951	0.001
6	FAM65A_chr16:67544955-67545117	0.001
6	ARHGAP17_chr16:24939363-24939597	0.005
6	MACF1_chr1:39480919-39481030	0.001
6	PFAS_chr17:8265287-8265468	0.004
6	ARL16_chr17:81683012-81683126	0.000
6	NF1_chr17:31252937-31253000	0.000
6	PCYT2_chr17:81907203-81907257	0.003
6	TRIM37_chr17:59001597-59001714	0.000
6	MPDU1_chr17:7586691-7586777	0.003
6	NRDC_chr1:51819799-51819873	0.000
6	PLOD1_chr1:11957841-11957943	0.000
6	FOXK2_chr17:82595781-82596191	0.000
6	TUFT1_chr1:151562090-151562165	0.001
6	CCDC57_chr17:82179026-82179189	0.000
6	MFSD2A_chr1:39966600-39966691	0.005
6	MFSD2A_chr1:39966810-39966932	0.013
6	MFSD2A_chr1:39967085-39967169	0.012
6	MXRA7_chr17:76683846-76683927	0.003
6	SPAG9_chr17:50975862-50975901	0.014
6	ACSF2_chr17:50461241-50461355	0.006
6	G6PC3_chr17:44074968-44075087	0.002
6	TXNL4A_chr18:79976717-79976787	0.000
6	INO80C_chr18:35480452-35480563	0.000
6	INO80C_chr18:35479299-35479411	0.000
6	TYMS_chr18:669071-669173	0.000
6	EVI5L_chr19:7857091-7857124	0.006
6	LBR_chr1:225410290-225410416	0.003
6	TEAD2_chr19:49357251-49357314	0.001
6	MKNK2_chr19:2046185-2046283	0.000
6	ADGRL1_chr19:14164620-14164705	0.000
6	DNM2_chr19:10796060-10796199	0.025
6	DNM2_chr19:10808568-10808580	0.034
6	BORCS8-MEF2B_chr19:19180685-19180761	0.001
6	MYO9B_chr19:17180926-17181040	0.004
6	EPN1_chr19:55677549-55677734	0.001
6	ENSG00000268362_chr19:24048936-24049014	0.002
6	GPI_chr19:34399206-34399335	0.001
6	LSR_chr19:35262545-35262692	0.001
6	CARM1_chr19:10921374-10921443	0.008
6	TRIP10_chr19:6746028-6746196	0.002
6	POP4_chr19:29608656-29608709	0.000
6	SPINT2_chr19:38283626-38283797	0.001
6	GYS1_chr19:48982719-48982837	0.001
6	RALY_chr20:34077027-34077245	0.004
6	LSM14B_chr20:62130218-62130296	0.002
6	DNMT3B_chr20:32805337-32805407	0.001
6	DNMT3B_chr20:32806208-32806327	0.001
6	CDS2_chr20:5185757-5185826	0.007
6	TCEA2_chr20:64068046-64068134	0.001
6	CDC45_chr22:19507765-19507864	0.001
6	ADARB1_chr21:45118563-45118619	0.001
6	AP1B1_chr22:29329711-29329720	0.016
6	USP18_chr22:18173149-18173281	0.004
6	LAS1L_chrX:65533609-65533735	0.004
6	ZFX_chrX:24151690-24151800	0.000
6	ARMCX5-GPRASP2_chrX:102601463-102601509	0.000
6	CD99L2_chrX:150828305-150829604	0.001
6	ACOT9_chrX:23734340-23734367	0.002
6	ATRX_chrX:77717130-77717243	0.000
6	CASK_chrX:41555599-41555635	0.000
6	ATP11C_chrX:139731650-139731755	0.004
6	ATG9A_chr2:219213007-219213065	0.000
6	ABCB6_chr2:219213007-219213065	0.000
6	INPP4A_chr2:98548954-98548969	0.008
6	MYO1B_chr2:191400748-191400835	0.009
6	MYO1B_chr2:191402631-191402718	0.030
6	ITGA6_chr2:172501771-172501901	0.003
6	IFT172_chr2:27445744-27445843	0.001
6	MLPH_chr2:237534563-237534647	0.001
6	SEPT10_chr2:109564365-109564534	0.002
6	DGKD_chr2:233468422-233468553	0.002
6	DTYMK_chr2:241680228-241680319	0.001
6	NPAS2_chr2:100937752-100937842	0.000
6	CCDC88A_chr2:55303068-55303152	0.000
6	KANSL3_chr2:96615491-96615544	0.001
6	RTKN_chr2:74439550-74439977	0.002
6	MBNL1_chr3:152446703-152446757	0.024
6	MBNL1_chr3:152455541-152455577	0.001
6	MAGI1_chr3:65448021-65448057	0.002
6	NBEAL2_chr3:46992474-46992555	0.002
6	TPRA1_chr3:127575184-127575265	0.003
6	FLNB_chr3:58141857-58141896	0.001
6	PLOD2_chr3:146077861-146077924	0.038
6	TBC1D23_chr3:100311832-100311877	0.004
6	CRBN_chr3:3152455-3152587	0.002
6	SLC12A8_chr3:125088309-125088370	0.000
6	CTDSPL_chr3:37957110-37957143	0.000
6	ENAH_chr1:225504990-225505053	0.005
6	RUBCN_chr3:197691073-197691148	0.002
6	GOLGB1_chr3:121719645-121719753	0.001
6	CLCN3_chr4:169717791-169717867	0.001
6	USO1_chr4:75795335-75795356	0.005
6	CCDC50_chr3:191375061-191375589	0.005
6	CGN_chr1:151535599-151535683	0.000
6	FAM13A_chr4:88737471-88737555	0.000
6	RAPGEF2_chr4:159351058-159351181	0.000
6	LIMCH1_chr4:41638931-41638967	0.001
6	LIMCH1_chr4:41670717-41670792	0.001
6	ADD1_chr4:2909338-2909431	0.001
6	SEC31A_chr4:82842184-82842481	0.015
6	GALNT7_chr4:173297794-173297977	0.005
6	GALNT7_chr4:173298114-173298297	0.002
6	WDFY3_chr4:84726860-84726911	0.001
6	FAT1_chr4:186590367-186590403	0.006
6	SMYD2_chr1:214305186-214305250	0.001
6	BRD9_chr5:868606-869119	0.000
6	SH3TC2_chr5:149012583-149012734	0.000
6	ANXA6_chr5:151110626-151110644	0.041
6	SLC22A5_chr5:132390775-132390904	0.002
6	BRD8_chr5:138164086-138164133	0.000
6	CAST_chr5:96726793-96726859	0.034
6	ENSG00000272869_chr5:112864620-112864732	0.001
6	RAPGEF6_chr5:131450022-131450046	0.001
6	MRPL2_chr6:43056080-43056196	0.000
6	MRPL2_chr6:43055896-43056007	0.000
6	EPB41_chr1:29097806-29097935	0.002
6	RNF146_chr6:127282286-127282395	0.001
6	CLSTN1_chr1:9737497-9737554	0.002
6	PRR3_chr6:30561327-30561508	0.000
6	KIF13A_chr6:17771113-17771218	0.005
6	CAP2_chr6:17507640-17507650	0.004
6	PPOX_chr1:161168431-161168576	0.000
6	PPOX_chr1:161168992-161169183	0.000
6	ARHGEF11_chr1:156938417-156938513	0.015
6	HERPUD2_chr7:35673200-35673278	0.001
6	HERPUD2_chr7:35670214-35670328	0.001
6	PDGFA_chr7:500430-500499	0.001
6	OSBPL3_chr7:24863199-24863292	0.007
6	CSF1_chr1:109923165-109923711	0.011
6	IFT22_chr7:101318955-101319032	0.000
6	SUN1_chr7:848417-848615	0.001
6	AKAP9_chr7:92042045-92042186	0.001
6	RNF216P1_chr7:4986566-4986631	0.000
6	COG5_chr7:107283570-107283732	0.000
6	COG5_chr7:107281299-107281399	0.000
6	RBPMS_chr8:30561943-30562149	0.001
6	TACC1_chr8:38823989-38824025	0.001
6	LRRC14_chr8:144518748-144518815	0.001
6	INTS9_chr8:28846746-28846809	0.000
6	TNFRSF10A_chr8:23200504-23200600	0.000
6	SCRIB_chr8:143807551-143807614	0.013
6	DNM1_chr9:128247923-128247935	0.008
6	TBC1D13_chr9:128790734-128790775	0.017
6	CARD19_chr9:93111878-93111938	0.001
6	MRPS15_chr1:36460691-36460776	0.003
6	COL5A1_chr9:134814796-134814904	0.000
6	FNBP1_chr9:129915965-129915980	0.025
6	PLAA_chr9:26917096-26917165	0.004
6	TCF7L2_chr10:113159919-113159992	0.001
6	TCF7L2_chr10:113160618-113160691	0.002
6	MYOF_chr10:93392916-93392955	0.027
6	FGFR2_chr10:121518681-121518829	0.001
6	NCOA4_chr10:46009410-46009551	0.000
6	SLK_chr10:104010815-104010908	0.026
6	OPTN_chr10:13108137-13108289	0.001
6	OPTN_chr10:13108961-13109015	0.000
6	KIAA1217_chr10:24542692-24542770	0.012
6	ZDHHC16_chr10:97453798-97453846	0.000
6	ARNT_chr1:150842423-150842468	0.000
6	RAB18_chr10:27531528-27531615	0.001
6	ATP5C1_chr10:7806973-7807010	0.008
6	SLC37A2_chr11:125086203-125086260	0.001
6	PICALM_chr11:85978069-85978093	0.001
6	PICALM_chr11:85976622-85976682	0.000
6	PPFIA1_chr11:70382087-70382158	0.000
6	NAV2_chr11:20051288-20051333	0.001
6	ARHGAP1_chr11:46682050-46682182	0.000
6	CTNND1_chr11:57789036-57789155	0.091
6	CTNND1_chr11:57791493-57791673	0.076
6	YAP1_chr11:102209516-102209564	0.001
6	MARK2_chr11:63890221-63890295	0.000
6	APLP2_chr11:130123611-130123779	0.002
6	SLC37A4_chr11:119028734-119028834	0.000
6	S100A4_chr1:153545469-153545518	0.001
7	CD44_chr11:35196745-35196874	0.003
7	CD44_chr11:35198120-35198246	0.009
7	CD44_chr11:35201670-35201787	0.002
7	CD44_chr11:35204511-35204640	0.009
7	CD44_chr11:35206111-35206243	0.007
7	CD44_chr11:35209964-35210054	0.015
7	ARL14EP_chr11:30330885-30331374	0.002
7	PRRG4_chr11:32840106-32840239	0.000
7	C11orf52_chr11:111925652-111925714	0.001
7	SAC3D1_chr11:65043024-65043164	0.001
7	CLIP1_chr12:122351110-122351143	0.000
7	CLIP1_chr12:122347374-122347479	0.002
7	GNS_chr12:64756666-64756762	0.000
7	ERBB3_chr12:56098499-56098575	0.000
7	HNRNPA1_chr12:54282799-54282874	0.001
7	RALGPS2_chr1:178892229-178892307	0.003
7	YBX3_chr12:10709907-10710114	0.001
7	FBRSL1_chr12:132527952-132527988	0.001
7	KRT7_chr12:52245411-52245632	0.000
7	CAB39L_chr13:49401132-49401270	0.000
7	TMEM120B_chr12:121743628-121743747	0.000
7	NHLRC3_chr13:39042104-39042305	0.000
7	POMT2_chr14:77302834-77302943	0.001
7	POMT2_chr14:77298688-77298771	0.001
7	INF2_chr14:104715283-104715340	0.003
7	VPS39_chr15:42192065-42192098	0.002
7	CYFIP1_chr15:22872824-22872972	0.001
7	MYO9A_chr15:71951776-71951896	0.001
7	MYO9A_chr15:71892964-71893177	0.000
7	PRC1_chr15:90969078-90969120	0.001
7	ZWILCH_chr15:66508840-66508892	0.001
7	DTWD1_chr15:49631000-49631058	0.001
7	TMED3_chr15:79314540-79314655	0.000
7	PDE8A_chr15:85091043-85091181	0.000
7	SPG11_chr15:44598630-44598836	0.001
7	BNIP2_chr15:59668102-59668138	0.025
7	SEC11A_chr15:84714730-84714866	0.000
7	EMC8_chr16:85780378-85780473	0.002
7	ENSG00000283332_chr16:67544955-67545117	0.002
7	TSC2_chr16:2077597-2077726	0.009
7	UBN1_chr16:4877384-4877474	0.000
7	NFATC3_chr16:68121986-68123121	0.000
7	SLC50A1_chr1:155136827-155136951	0.001
7	FAM65A_chr16:67544955-67545117	0.001
7	ARHGAP17_chr16:24939363-24939597	0.003
7	MACF1_chr1:39480919-39481030	0.001
7	PFAS_chr17:8265287-8265468	0.003
7	ARL16_chr17:81683012-81683126	0.001
7	NF1_chr17:31252937-31253000	0.000
7	PCYT2_chr17:81907203-81907257	0.004
7	TRIM37_chr17:59001597-59001714	0.002
7	MPDU1_chr17:7586691-7586777	0.001
7	NRDC_chr1:51819799-51819873	0.000
7	PLOD1_chr1:11957841-11957943	0.000
7	FOXK2_chr17:82595781-82596191	0.000
7	TUFT1_chr1:151562090-151562165	0.001
7	CCDC57_chr17:82179026-82179189	0.000
7	MFSD2A_chr1:39966600-39966691	0.005
7	MFSD2A_chr1:39966810-39966932	0.005
7	MFSD2A_chr1:39967085-39967169	0.007
7	MXRA7_chr17:76683846-76683927	0.002
7	SPAG9_chr17:50975862-50975901	0.020
7	ACSF2_chr17:50461241-50461355	0.005
7	G6PC3_chr17:44074968-44075087	0.002
7	TXNL4A_chr18:79976717-79976787	0.001
7	INO80C_chr18:35480452-35480563	0.000
7	INO80C_chr18:35479299-35479411	0.000
7	TYMS_chr18:669071-669173	0.000
7	EVI5L_chr19:7857091-7857124	0.008
7	LBR_chr1:225410290-225410416	0.002
7	TEAD2_chr19:49357251-49357314	0.001
7	MKNK2_chr19:2046185-2046283	0.000
7	ADGRL1_chr19:14164620-14164705	0.000
7	DNM2_chr19:10796060-10796199	0.018
7	DNM2_chr19:10808568-10808580	0.022
7	BORCS8-MEF2B_chr19:19180685-19180761	0.000
7	MYO9B_chr19:17180926-17181040	0.005
7	EPN1_chr19:55677549-55677734	0.001
7	ENSG00000268362_chr19:24048936-24049014	0.002
7	GPI_chr19:34399206-34399335	0.001
7	LSR_chr19:35262545-35262692	0.001
7	CARM1_chr19:10921374-10921443	0.008
7	TRIP10_chr19:6746028-6746196	0.001
7	POP4_chr19:29608656-29608709	0.000
7	SPINT2_chr19:38283626-38283797	0.001
7	GYS1_chr19:48982719-48982837	0.001
7	RALY_chr20:34077027-34077245	0.004
7	LSM14B_chr20:62130218-62130296	0.003
7	DNMT3B_chr20:32805337-32805407	0.003
7	DNMT3B_chr20:32806208-32806327	0.002
7	CDS2_chr20:5185757-5185826	0.001
7	TCEA2_chr20:64068046-64068134	0.000
7	CDC45_chr22:19507765-19507864	0.001
7	ADARB1_chr21:45118563-45118619	0.000
7	AP1B1_chr22:29329711-29329720	0.023
7	USP18_chr22:18173149-18173281	0.003
7	LAS1L_chrX:65533609-65533735	0.005
7	ZFX_chrX:24151690-24151800	0.001
7	ARMCX5-GPRASP2_chrX:102601463-102601509	0.001
7	CD99L2_chrX:150828305-150829604	0.000
7	ACOT9_chrX:23734340-23734367	0.002
7	ATRX_chrX:77717130-77717243	0.000
7	CASK_chrX:41555599-41555635	0.001
7	ATP11C_chrX:139731650-139731755	0.002
7	ATG9A_chr2:219213007-219213065	0.000
7	ABCB6_chr2:219213007-219213065	0.000
7	INPP4A_chr2:98548954-98548969	0.010
7	MYO1B_chr2:191400748-191400835	0.003
7	MYO1B_chr2:191402631-191402718	0.021
7	ITGA6_chr2:172501771-172501901	0.002
7	IFT172_chr2:27445744-27445843	0.001
7	MLPH_chr2:237534563-237534647	0.002
7	SEPT10_chr2:109564365-109564534	0.002
7	DGKD_chr2:233468422-233468553	0.001
7	DTYMK_chr2:241680228-241680319	0.000
7	NPAS2_chr2:100937752-100937842	0.000
7	CCDC88A_chr2:55303068-55303152	0.001
7	KANSL3_chr2:96615491-96615544	0.001
7	RTKN_chr2:74439550-74439977	0.002
7	MBNL1_chr3:152446703-152446757	0.025
7	MBNL1_chr3:152455541-152455577	0.002
7	MAGI1_chr3:65448021-65448057	0.002
7	NBEAL2_chr3:46992474-46992555	0.003
7	TPRA1_chr3:127575184-127575265	0.002
7	FLNB_chr3:58141857-58141896	0.002
7	PLOD2_chr3:146077861-146077924	0.040
7	TBC1D23_chr3:100311832-100311877	0.004
7	CRBN_chr3:3152455-3152587	0.002
7	SLC12A8_chr3:125088309-125088370	0.000
7	CTDSPL_chr3:37957110-37957143	0.001
7	ENAH_chr1:225504990-225505053	0.005
7	RUBCN_chr3:197691073-197691148	0.003
7	GOLGB1_chr3:121719645-121719753	0.001
7	CLCN3_chr4:169717791-169717867	0.001
7	USO1_chr4:75795335-75795356	0.006
7	CCDC50_chr3:191375061-191375589	0.005
7	CGN_chr1:151535599-151535683	0.000
7	FAM13A_chr4:88737471-88737555	0.001
7	RAPGEF2_chr4:159351058-159351181	0.001
7	LIMCH1_chr4:41638931-41638967	0.001
7	LIMCH1_chr4:41670717-41670792	0.001
7	ADD1_chr4:2909338-2909431	0.001
7	SEC31A_chr4:82842184-82842481	0.015
7	GALNT7_chr4:173297794-173297977	0.006
7	GALNT7_chr4:173298114-173298297	0.005
7	WDFY3_chr4:84726860-84726911	0.001
7	FAT1_chr4:186590367-186590403	0.012
7	SMYD2_chr1:214305186-214305250	0.001
7	BRD9_chr5:868606-869119	0.000
7	SH3TC2_chr5:149012583-149012734	0.000
7	ANXA6_chr5:151110626-151110644	0.043
7	SLC22A5_chr5:132390775-132390904	0.001
7	BRD8_chr5:138164086-138164133	0.001
7	CAST_chr5:96726793-96726859	0.039
7	ENSG00000272869_chr5:112864620-112864732	0.001
7	RAPGEF6_chr5:131450022-131450046	0.003
7	MRPL2_chr6:43056080-43056196	0.000
7	MRPL2_chr6:43055896-43056007	0.000
7	EPB41_chr1:29097806-29097935	0.001
7	RNF146_chr6:127282286-127282395	0.002
7	CLSTN1_chr1:9737497-9737554	0.004
7	PRR3_chr6:30561327-30561508	0.000
7	KIF13A_chr6:17771113-17771218	0.006
7	CAP2_chr6:17507640-17507650	0.003
7	PPOX_chr1:161168431-161168576	0.000
7	PPOX_chr1:161168992-161169183	0.001
7	ARHGEF11_chr1:156938417-156938513	0.027
7	HERPUD2_chr7:35673200-35673278	0.001
7	HERPUD2_chr7:35670214-35670328	0.001
7	PDGFA_chr7:500430-500499	0.002
7	OSBPL3_chr7:24863199-24863292	0.006
7	CSF1_chr1:109923165-109923711	0.016
7	IFT22_chr7:101318955-101319032	0.001
7	SUN1_chr7:848417-848615	0.001
7	AKAP9_chr7:92042045-92042186	0.002
7	RNF216P1_chr7:4986566-4986631	0.000
7	COG5_chr7:107283570-107283732	0.000
7	COG5_chr7:107281299-107281399	0.000
7	RBPMS_chr8:30561943-30562149	0.001
7	TACC1_chr8:38823989-38824025	0.001
7	LRRC14_chr8:144518748-144518815	0.002
7	INTS9_chr8:28846746-28846809	0.000
7	TNFRSF10A_chr8:23200504-23200600	0.000
7	SCRIB_chr8:143807551-143807614	0.011
7	DNM1_chr9:128247923-128247935	0.008
7	TBC1D13_chr9:128790734-128790775	0.016
7	CARD19_chr9:93111878-93111938	0.002
7	MRPS15_chr1:36460691-36460776	0.002
7	COL5A1_chr9:134814796-134814904	0.000
7	FNBP1_chr9:129915965-129915980	0.026
7	PLAA_chr9:26917096-26917165	0.002
7	TCF7L2_chr10:113159919-113159992	0.001
7	TCF7L2_chr10:113160618-113160691	0.002
7	MYOF_chr10:93392916-93392955	0.017
7	FGFR2_chr10:121518681-121518829	0.002
7	NCOA4_chr10:46009410-46009551	0.000
7	SLK_chr10:104010815-104010908	0.026
7	OPTN_chr10:13108137-13108289	0.001
7	OPTN_chr10:13108961-13109015	0.001
7	KIAA1217_chr10:24542692-24542770	0.011
7	ZDHHC16_chr10:97453798-97453846	0.001
7	ARNT_chr1:150842423-150842468	0.001
7	RAB18_chr10:27531528-27531615	0.000
7	ATP5C1_chr10:7806973-7807010	0.006
7	SLC37A2_chr11:125086203-125086260	0.001
7	PICALM_chr11:85978069-85978093	0.002
7	PICALM_chr11:85976622-85976682	0.001
7	PPFIA1_chr11:70382087-70382158	0.000
7	NAV2_chr11:20051288-20051333	0.001
7	ARHGAP1_chr11:46682050-46682182	0.000
7	CTNND1_chr11:57789036-57789155	0.100
7	CTNND1_chr11:57791493-57791673	0.090
7	YAP1_chr11:102209516-102209564	0.002
7	MARK2_chr11:63890221-63890295	0.000
7	APLP2_chr11:130123611-130123779	0.001
7	SLC37A4_chr11:119028734-119028834	0.000
7	S100A4_chr1:153545469-153545518	0.003
8	CD44_chr11:35196745-35196874	0.000
8	CD44_chr11:35198120-35198246	0.006
8	CD44_chr11:35201670-35201787	0.003
8	CD44_chr11:35204511-35204640	0.005
8	CD44_chr11:35206111-35206243	0.004
8	CD44_chr11:35209964-35210054	0.015
8	ARL14EP_chr11:30330885-30331374	0.002
8	PRRG4_chr11:32840106-32840239	0.000
8	C11orf52_chr11:111925652-111925714	0.001
8	SAC3D1_chr11:65043024-65043164	0.001
8	CLIP1_chr12:122351110-122351143	0.000
8	CLIP1_chr12:122347374-122347479	0.003
8	GNS_chr12:64756666-64756762	0.000
8	ERBB3_chr12:56098499-56098575	0.000
8	HNRNPA1_chr12:54282799-54282874	0.000
8	RALGPS2_chr1:178892229-178892307	0.002
8	YBX3_chr12:10709907-10710114	0.002
8	FBRSL1_chr12:132527952-132527988	0.001
8	KRT7_chr12:52245411-52245632	0.000
8	CAB39L_chr13:49401132-49401270	0.000
8	TMEM120B_chr12:121743628-121743747	0.000
8	NHLRC3_chr13:39042104-39042305	0.000
8	POMT2_chr14:77302834-77302943	0.001
