name	TCGA.A1.A0SK	TCGA.A1.A0SO	TCGA.A1.A0SP	TCGA.A2.A04P	TCGA.A2.A04Q	TCGA.A2.A04T	TCGA.A2.A04U	TCGA.A2.A0CM	TCGA.A2.A0D0	TCGA.A2.A0D2	TCGA.A2.A0ST	TCGA.A2.A0SX	TCGA.A2.A0T0	TCGA.A2.A0T2	TCGA.A2.A0YE	TCGA.A2.A0YJ	TCGA.A2.A0YM	TCGA.A2.A1G1	TCGA.A2.A25F	TCGA.A2.A3XS	TCGA.A2.A3XT	TCGA.A2.A3XU	TCGA.A2.A3XX	TCGA.A2.A3XY	TCGA.A2.A3Y0	TCGA.A2.A4RX	TCGA.A2.A4S1	TCGA.A7.A0CE	TCGA.A7.A0DA	TCGA.A7.A26F	TCGA.A7.A26G	TCGA.A7.A26I	TCGA.A7.A4SD	TCGA.A7.A4SE	TCGA.A7.A5ZV	TCGA.A7.A6VV	TCGA.A7.A6VW	TCGA.A7.A6VY	TCGA.A8.A07C	TCGA.A8.A07O	TCGA.A8.A07R	TCGA.A8.A07U	TCGA.A8.A08R	TCGA.AC.A2BK	TCGA.AC.A2QH	TCGA.AC.A2QJ	TCGA.AC.A62X	TCGA.AC.A6IW	TCGA.AC.A7VC	TCGA.AC.A8OQ	TCGA.AN.A04D	TCGA.AN.A0AL	TCGA.AN.A0AR	TCGA.AN.A0AT	TCGA.AN.A0FJ	TCGA.AN.A0FL	TCGA.AN.A0FX	TCGA.AN.A0G0	TCGA.AN.A0XU	TCGA.AO.A0J4	TCGA.AO.A0J6	TCGA.AO.A0JL	TCGA.AO.A124	TCGA.AO.A128	TCGA.AO.A129	TCGA.AO.A12F	TCGA.AO.A1KR	TCGA.AQ.A04J	TCGA.AQ.A54N	TCGA.AR.A0TP	TCGA.AR.A0TS	TCGA.AR.A0TU	TCGA.AR.A0U0	TCGA.AR.A0U4	TCGA.AR.A1AH	TCGA.AR.A1AI	TCGA.AR.A1AJ	TCGA.AR.A1AQ	TCGA.AR.A1AR	TCGA.AR.A1AY	TCGA.AR.A24Q	TCGA.AR.A251	TCGA.AR.A256	TCGA.AR.A2LR	TCGA.AR.A5QQ	TCGA.B6.A0I1	TCGA.B6.A0I2	TCGA.B6.A0I6	TCGA.B6.A0IJ	TCGA.B6.A0IQ	TCGA.B6.A0RE	TCGA.B6.A0RT	TCGA.B6.A0RU	TCGA.B6.A0WX	TCGA.B6.A0X1	TCGA.B6.A1KF	TCGA.B6.A3ZX	TCGA.B6.A400	TCGA.B6.A402	TCGA.B6.A409	TCGA.BH.A0AV	TCGA.BH.A0B3	TCGA.BH.A0B9	TCGA.BH.A0BG	TCGA.BH.A0BL	TCGA.BH.A0BW	TCGA.BH.A0DL	TCGA.BH.A0E0	TCGA.BH.A0E6	TCGA.BH.A0RX	TCGA.BH.A0WA	TCGA.BH.A18G	TCGA.BH.A18Q	TCGA.BH.A18T	TCGA.BH.A18V	TCGA.BH.A1F0	TCGA.BH.A1F6	TCGA.BH.A1FC	TCGA.BH.A5IZ	TCGA.C8.A12K	TCGA.C8.A12V	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A1HJ	TCGA.C8.A27B	TCGA.D8.A142	TCGA.D8.A143	TCGA.D8.A147	TCGA.D8.A1JK	TCGA.D8.A1JL	TCGA.D8.A1JM	TCGA.D8.A1XK	TCGA.D8.A1XQ	TCGA.D8.A27F	TCGA.D8.A27H	TCGA.D8.A27M	TCGA.E2.A14N	TCGA.E2.A14R	TCGA.E2.A14X	TCGA.E2.A14Y	TCGA.E2.A150	TCGA.E2.A158	TCGA.E2.A159	TCGA.E2.A1AZ	TCGA.E2.A1B6	TCGA.E2.A1II	TCGA.E2.A1LG	TCGA.E2.A1LH	TCGA.E2.A1LI	TCGA.E2.A1LK	TCGA.E2.A1LL	TCGA.E2.A1LS	TCGA.E2.A573	TCGA.E2.A574	TCGA.E9.A1N8	TCGA.E9.A1N9	TCGA.E9.A1NC	TCGA.E9.A1ND	TCGA.E9.A22G	TCGA.E9.A243	TCGA.E9.A244	TCGA.E9.A3QA	TCGA.E9.A5FL	TCGA.EW.A1OW	TCGA.EW.A1P4	TCGA.EW.A1P8	TCGA.EW.A1PB	TCGA.EW.A1PH	TCGA.EW.A3U0	TCGA.EW.A6SB	TCGA.GI.A2C9	TCGA.GM.A2DF	TCGA.GM.A3XL	TCGA.HN.A2NL	TCGA.LL.A5YP	TCGA.LL.A6FR	TCGA.LL.A73Y	TCGA.LL.A8F5	TCGA.OL.A5D7	TCGA.OL.A5RW	TCGA.OL.A5S0	TCGA.OL.A66I	TCGA.OL.A6VO	TCGA.PL.A8LV	TCGA.PL.A8LZ	TCGA.S3.AA0Z	TCGA.S3.AA10	TCGA.S3.AA15
ENSG00000176945|MUC20|protein_coding	93.7242	1.3116299999999999	1.1163	5.18933	0.730668	2.09702	1.63206	0.766352	0.629042	0.493133	2.91557	19.3601	1.50223	21.0979	20.2672	12.8684	7.6858	11.1608	0.306658	15.0887	0.810761	5.37014	2.0103	1.21621	5.9464	2.87233	1.84523	8.5511	20.1702	2.2587	10.1698	3.4981699999999996	11.9054	6.82963	1.9918799999999999	1.9868	30.5308	4.94613	0.699696	1.45417	9.08656	6.86027	5.73244	0.849965	0.28377800000000003	2.89458	185.514	2.19928	0.931399	11.2308	0.6668	52.6308	2.84907	1.60107	5.36792	4.84883	4.18748	3.65174	9.664719999999999	0.319513	44.5315	2.72336	23.9637	5.03291	26.0726	0.124205	19.2703	4.70905	39.0268	1.4280700000000002	6.96431	0.478389	0.31759	0.9337270000000001	3.27362	6.572	4.43383	2.91527	0.969134	4.62033	1.0102	15.2814	11.2072	3.8641900000000002	0.353929	52.3181	27.6499	2.09485	0.513645	4.28534	7.33472	1.60664	2.13432	3.22792	4.5172300000000005	22.061	5.24549	5.6570800000000006	6.12459	8.11899	2.09999	3.20418	19.7506	1.17836	6.0594	1.00584	1.60512	0.42433699999999996	2.4214599999999997	0.840142	6.33896	56.7122	21.2379	4.2098	8.745289999999999	8.33295	9.75572	0.490453	8.48029	3.87889	7.898219999999999	3.87605	13.0163	0.137344	3.15536	0.28996	2.85773	8.12609	0.649301	9.87348	28.4682	1.14436	3.7245199999999996	10.2033	7.58488	1.22634	1.9343400000000002	6.7517	5.72875	2.9510400000000003	10.7273	9.18856	7.43997	0.35686100000000004	3.11788	1.5526200000000001	9.06583	1.6828599999999998	3.81206	1.18955	0.762224	5.073169999999999	33.5794	11.5965	7.624510000000001	1.1409200000000002	5.48013	7.43703	3.96467	54.4076	2.48169	3.8694900000000003	49.9306	4.53063	0.22948000000000002	9.65209	3.29576	5.98621	8.22697	2.49571	16.902	2.45522	6.90855	8.52455	6.05039	30.8445	11.1928	1.61548	5.36857	19.7759	7.42316	0.07861889999999999	8.10116	8.14039	91.9114	28.9078	0.811603	0.999605
ENSG00000177311|ZBTB38|protein_coding	6.21349	17.6206	4.8788599999999995	3.80799	4.83467	3.3328800000000003	2.6040200000000002	11.0287	6.903010000000001	7.4976	8.685880000000001	18.3943	9.26388	6.05269	6.0648599999999995	9.58845	14.2812	11.9934	17.1707	5.71049	4.6134	1.03078	3.29279	5.48479	2.65435	13.712	6.3112699999999995	12.2545	18.5099	9.09367	20.5493	12.2093	12.7205	12.4591	4.36741	14.5753	3.15822	5.577319999999999	12.7981	3.5230699999999997	9.427430000000001	9.34329	20.7032	4.9793199999999995	1.53373	1.02173	4.168130000000001	3.8520800000000004	2.57586	6.52166	4.2855	11.9214	2.5821	4.23286	9.082419999999999	10.9156	9.21798	7.4546	19.4386	15.2666	5.27919	2.6936400000000003	20.3603	12.5983	4.6856800000000005	6.7725	2.42409	12.8983	2.25583	20.4137	26.5333	2.88259	8.024989999999999	8.541	5.84429	12.5861	10.9109	4.95069	18.2438	8.01927	13.175	25.101999999999997	22.7865	8.47955	4.61921	2.16929	6.2714099999999995	9.44333	5.30219	3.3614900000000003	6.958760000000001	10.2589	10.2214	8.47483	9.16087	6.99994	6.397419999999999	5.166440000000001	6.330430000000001	2.8146299999999997	15.2724	10.2344	4.257969999999999	14.6049	22.7169	27.0693	5.594069999999999	3.2029400000000003	1.98393	4.69262	31.9689	4.0368900000000005	18.0215	7.709210000000001	12.4568	16.666	9.94704	5.17822	10.8818	8.162180000000001	10.8201	4.54033	13.0446	6.81694	21.9676	10.5521	7.68969	20.6752	8.87802	27.5959	5.06455	9.70475	10.5213	22.5901	34.042	24.5399	3.49097	6.3539900000000005	7.69128	9.8966	12.7321	15.6895	11.7335	14.0252	3.8226699999999996	6.18921	18.021	2.16026	6.54464	3.01622	7.935639999999999	2.4973099999999997	7.205830000000001	1.50217	9.01193	11.7288	6.669510000000001	7.2037	2.41687	16.5449	6.58223	8.88287	2.11951	9.6001	42.8396	6.73415	9.48552	8.99415	5.12458	2.4577299999999997	11.3136	3.19983	3.18623	2.16341	8.2317	2.84133	14.3374	2.8491299999999997	1.2596	6.7315	2.92885	5.44634	5.68844	5.45519	10.969000000000001	17.5769	5.92663	5.29319
ENSG00000177707|NECTIN3|protein_coding	3.96023	0.220125	3.1835299999999997	0.191577	0.511613	0.617678	0.331077	1.08041	0.114496	0.591815	0.951569	6.6216	0.9370209999999999	0.428626	7.43934	0.5751310000000001	5.34143	2.9185	4.87774	0.481667	0.45878900000000006	11.386	0.535026	2.3233	0.27566399999999996	5.81506	2.40171	0.42432600000000004	1.546	0.9018129999999999	3.3602300000000005	2.1977700000000002	0.713938	21.768	0.0947086	22.4614	0.6967300000000001	0.43282600000000004	11.1834	0.800956	0.90874	0.9962540000000001	1.11235	0.43958400000000003	5.41775	0.47092	0.41522700000000007	0.387204	2.72246	2.00821	0.0877695	1.83317	0.518579	1.14059	2.94791	0.320934	1.00199	1.63943	2.4879	1.40099	0.161971	0.3576	0.457826	1.8402	1.46119	1.28472	0.11059300000000001	2.7305	0.554593	0.505525	2.54897	0.326975	0.8825149999999999	1.218	0.48108999999999996	0.241659	2.06107	0.530629	8.8139	4.61484	2.39105	1.92362	3.5264	10.629000000000001	2.67823	0.0716983	0.308372	0.9532430000000001	0.296975	9.22233	2.70245	1.45084	1.54979	1.31289	6.5914	0.42268199999999995	1.4928	2.45238	0.446244	0.322604	5.29246	1.14608	1.11937	2.77248	3.20047	1.0139799999999999	0.249096	0.21160700000000002	0.717005	1.06626	1.28009	0.820742	1.41452	0.798657	5.42575	2.4304200000000002	0.9276770000000001	2.73906	1.82702	1.6914200000000001	1.14646	4.7847	0.476103	1.20925	0.397449	1.62822	0.94142	1.85277	0.865984	2.79047	1.76565	6.46214	1.45904	3.19984	7.91827	4.60688	0.730808	0.19147999999999998	1.9357099999999998	4.79038	0.7571140000000001	0.219728	0.949677	2.45096	0.541272	0.954319	1.61635	0.30171	0.331395	0.0633712	4.22379	0.08040989999999999	0.704752	3.02217	1.01089	1.60055	0.8070189999999999	0.899518	0.133987	1.3153	1.14021	0.41084799999999994	1.57273	4.872669999999999	5.2026900000000005	2.89711	0.48333400000000004	3.1362	2.2534799999999997	0.192295	2.58573	0.453838	0.263314	1.07419	3.80462	0.45876300000000003	3.6468199999999995	2.03653	0.108199	0.691766	1.92498	1.7216	1.11114	2.28939	1.51196	10.9716	2.34455	0.9443809999999999
ENSG00000177791|MYOZ1|protein_coding	0.7972859999999999	1.71633	0.752691	1.45106	0.443421	9.32098	0.687036	1.7865	0.448567	0.6126199999999999	0.600622	0.8878940000000001	0.0968912	4.2565800000000005	1.05705	3.2496	4.77259	0.39202	2.3178	9.562610000000001	1.4387	1.0746200000000001	40.0121	7.21604	1.8571900000000001	1.58986	3.0982	2.13387	5.22161	0.024108	0.718224	3.2547200000000003	1.4038899999999999	13.0138	0.89669	0.8675149999999999	1.31186	1.30041	0.635525	1.12733	2.6385099999999997	0.683213	0.5739310000000001	0.5172100000000001	0.17388	0.708318	3.4099	0.518202	0.47208599999999995	1.09019	0.332396	0.45333500000000004	0.749247	10.7831	1.26865	0.471288	6.06341	0.14991	1.8163	11.8291	0.22044299999999997	0.9248780000000001	10.466	0.12205099999999999	49.3537	2.20834	1.24206	1.8737	6.30098	36.1446	25.2472	0.349955	0.0291897	0.321821	5.98048	0.439296	0.667143	1.6746400000000001	0.285491	0.8871620000000001	1.58864	2.81547	0.9608909999999999	1.3263200000000002	0.5759340000000001	12.3234	0.317474	0.47501000000000004	1.19134	3.8880800000000004	0.612849	1.36219	1.31823	2.8431599999999997	0.46707600000000005	1.17045	1.03647	16.7294	27.4687	8.00108	50.3868	2.18204	10.7377	5.626180000000001	84.7246	1.3867	0.401432	1.63483	81.3556	1.44308	16.2624	0.330667	4.27399	0.689829	28.7292	1.20888	2.6615599999999997	0.39679000000000003	0.330313	0.759019	0.30227800000000005	0.399917	9.92168	1.47076	4.7397800000000005	1.02925	0.449408	10.6098	0.158435	14.5897	0.0950163	0.590022	0.26054	64.2997	5.79557	1.05427	1.21086	1.31956	3.03608	0.107774	0.670714	10.6899	0.225569	1.44316	1.38053	0.473282	0.20892	3.2467099999999998	35.9747	7.65988	0.747264	0.11916199999999999	60.7503	1.23328	6.35118	0.709734	34.7441	0.49852799999999997	0.805268	0.507472	3.79265	0.645664	0.19678900000000002	22.4204	0.17658	5.3586599999999995	0.220694	22.1186	8.24762	1.5198200000000002	0.5432939999999999	10.7422	3.35425	0.150672	19.1805	64.9823	3.7873900000000003	0.144354	7.49529	0.0650887	12.218	0.9671540000000001	2.50371	13.0829	0.804938	0.153608	0.6063810000000001	0.95155
ENSG00000177989|ODF3B|protein_coding	5.12793	2.27426	27.7246	15.3579	16.2103	7.61614	6.23454	32.5096	11.4756	8.705869999999999	37.7798	32.5439	11.5097	14.7526	28.109	10.1285	48.4422	9.32015	19.3065	42.8487	124.641	38.0218	35.8274	72.4823	51.9663	39.6913	43.2491	20.3863	26.2965	8.15879	5.2842400000000005	3.1674	94.4028	54.2129	14.9229	51.5353	64.5843	41.2396	3.81535	32.1842	11.1554	19.6133	21.3631	16.1608	1.4362	50.3168	64.4851	112.324	18.312	32.7159	2.6573900000000004	18.6325	18.3833	8.45224	59.5118	14.2862	14.7325	6.785089999999999	25.7438	45.1787	28.9745	11.2082	16.6688	91.008	40.6601	7.30773	24.7127	7.122039999999999	65.5149	8.365839999999999	15.475999999999999	45.81	46.7798	43.485	2.24476	8.95677	28.1814	14.3037	9.33035	22.6249	11.2422	5.93358	9.81131	13.4569	54.5885	18.9611	164.048	18.9726	20.3256	8.97387	21.7118	54.6444	10.8042	20.4575	35.347	4.63399	39.029	63.9457	57.2744	53.5224	10.8784	33.2056	61.2577	87.7977	19.6101	50.518	33.7196	6.24714	12.0451	19.9901	16.5701	15.5126	64.2922	19.1457	51.5914	19.1947	27.0579	19.4148	34.1019	107.24799999999999	71.976	16.3744	24.2912	2.94904	22.177	9.93327	7.805210000000001	26.447	45.5935	12.2902	45.8955	15.6941	29.3718	26.5949	50.8495	41.0632	22.1846	67.1866	11.5096	16.2879	19.0005	4.09826	16.8018	12.6963	44.1218	50.7137	56.5747	36.74	20.2446	35.7351	23.2396	2.46948	62.9873	18.916	12.8937	5.53678	54.9452	45.138999999999996	27.3415	24.8097	7.84178	111.065	15.2087	13.1364	30.2639	32.429	79.1516	9.62889	48.6732	43.8448	82.1766	30.7734	78.3194	22.9561	31.4705	95.845	20.6074	102.17200000000001	105.184	65.9088	84.2475	90.5009	62.5855	41.2271	73.3018	128.961	67.8185	23.3955
ENSG00000178031|ADAMTSL1|protein_coding	0.22637100000000002	0.552041	0.47245699999999996	0.51799	0.5182220000000001	0.541558	0.434064	1.10111	0.22843899999999998	1.34738	0.5837979999999999	1.08609	0.261556	1.1119	1.24177	0.149314	0.46943599999999996	0.7830550000000001	2.9321599999999997	1.07374	1.1072799999999998	0.0311855	0.785215	1.63749	0.306752	2.9931	1.3746	2.09714	0.985833	0.419091	3.16883	4.176880000000001	1.6524900000000002	2.0681700000000003	0.185407	1.6073600000000001	1.11994	0.17699700000000002	1.04552	0.308393	3.9849699999999997	0.68525	0.845201	0.20608800000000002	7.7298800000000005	1.32945	0.108383	0.7801779999999999	1.65507	1.29704	0.336486	2.51895	2.16863	0.213522	0.978025	0.32055100000000003	1.35114	0.938509	0.306442	1.02338	0.17615699999999998	0.448999	0.492154	1.69785	1.01847	3.8214099999999998	0.131064	2.11163	0.032603700000000006	1.60808	1.27949	0.272122	1.2506899999999999	0.793932	0.825981	0.601346	2.3239799999999997	0.406934	2.54225	1.0802399999999999	0.451358	1.53724	0.702266	2.3412	3.36489	0.332307	0.306077	0.835937	0.346433	0.208064	0.188317	0.79948	1.7233900000000002	0.408642	0.41730600000000007	0.658415	0.46676999999999996	0.8589680000000001	0.443317	0.29335100000000003	0.917766	0.24793	0.251745	0.366367	1.8794	1.82982	0.427699	0.508152	0.342503	1.37704	0.8977229999999999	0.945807	1.05301	0.598884	1.06227	1.3201100000000001	1.6632099999999999	0.24464299999999997	0.894669	0.548238	0.831777	0.541764	0.862459	2.03952	0.6437930000000001	2.00782	0.640139	0.5237189999999999	0.6515489999999999	1.30351	0.514353	0.27258000000000004	0.786872	1.27652	2.06616	1.7397900000000002	0.27653099999999997	0.325008	0.852432	0.274426	0.6067359999999999	0.350005	0.69385	2.21916	0.275519	0.548608	0.23518899999999998	0.228895	0.515854	0.21136	0.5633199999999999	0.145248	1.32597	0.30752399999999996	0.40926999999999997	2.0646400000000003	0.595435	1.0957	0.16726400000000002	1.7051	0.7125520000000001	0.579972	0.544038	1.3619999999999999	1.11055	0.618996	0.244567	0.777668	1.61195	0.0812302	0.569291	0.41098900000000005	0.210878	0.491831	2.55017	0.49894499999999997	1.81713	0.254655	0.317725	0.160752	0.9497979999999999	0.413746	0.422745	0.467711	2.5911	1.28104	0.351596	1.46495
ENSG00000178075|GRAMD1C|protein_coding	0.937464	1.20643	0.994006	1.6880000000000002	1.04556	0.8753290000000001	0.30485300000000004	1.71233	1.1116700000000002	0.7307819999999999	1.6468900000000002	3.4902	0.336777	0.585711	0.6503979999999999	1.47223	2.3717200000000003	1.58701	0.890645	1.14402	0.7595109999999999	0.419389	1.15055	1.1218700000000001	0.823535	2.71732	0.54373	1.40533	4.9678	0.266243	1.00944	0.534887	0.827166	2.00639	3.7047199999999996	1.0233299999999999	0.9907469999999999	2.71971	2.26269	0.870951	0.73074	2.62233	1.4600899999999999	0.7012430000000001	0.880134	0.189576	4.36777	0.832778	2.05193	0.563087	4.12363	0.962989	0.532828	2.54101	1.7513400000000001	1.0590600000000001	4.6765300000000005	0.606056	3.05863	2.00485	1.98089	0.540672	3.59774	0.7726390000000001	0.717147	1.4579	1.1620700000000002	2.11521	1.9665400000000002	3.95499	3.17484	0.8441040000000001	2.93581	0.9882610000000001	3.67812	0.762858	1.3814600000000001	1.0466600000000001	3.71141	0.846794	1.66465	1.28399	1.7247	1.6740000000000002	0.621536	3.15321	5.63035	0.9030440000000001	1.29958	1.4680799999999998	0.296107	1.39737	3.71074	1.79045	4.5339599999999995	1.97558	1.1846	1.17645	2.0395	0.603259	3.8155099999999997	0.961205	3.1888900000000002	7.5689	3.0424599999999997	8.54772	1.6743700000000001	2.24103	0.97231	0.6116189999999999	2.42691	0.632546	10.2899	1.98568	0.564999	1.8438599999999998	1.69363	0.9118639999999999	1.14854	1.2678	1.20308	0.5738300000000001	3.08173	0.68257	1.5515700000000001	1.16531	1.19943	5.01032	1.1748100000000001	0.44415200000000005	3.5415099999999997	1.06493	1.49862	0.8627239999999999	7.71776	7.5913699999999995	0.443474	1.01748	1.9108	0.807654	0.380281	7.94785	1.26039	5.6145	1.1949	0.746687	17.5558	1.28332	2.34165	1.12408	2.09078	7.64399	3.9196	1.59869	1.33544	4.6189	1.25128	3.3754699999999995	1.53586	1.52883	0.540686	0.7869510000000001	0.8072229999999999	2.47657	3.80155	0.380796	7.1761800000000004	5.61578	1.6445	0.503704	1.7691700000000001	0.51881	1.7006599999999998	0.41351899999999997	1.0035399999999999	1.1186	8.30603	1.13059	0.43772	5.70567	0.41857	1.1148	0.809048	6.80276	0.768455	3.8775199999999996	1.54036	0.927491
ENSG00000178750|STX19|protein_coding	2.8426299999999998	24.0309	4.65046	26.2883	1.89851	0.175601	12.594000000000001	0.306757	0.45764399999999994	4.61306	1.09132	4.26319	1.20879	2.43218	8.08361	0.724625	0.271912	15.8097	0.105902	1.26651	0.206181	0.541909	0.170461	0.368201	1.50626	0.705232	0.113474	3.2953699999999997	1.3759700000000001	2.14947	6.6904	2.48141	4.1977199999999995	0.9906459999999999	0.208821	5.23773	19.6595	5.9332	24.1332	0.43304499999999996	0.259522	1.7505099999999998	0.213851	1.5701200000000002	0.925559	0.403967	22.9528	0.0880332	0.0	0.138168	0.414688	10.6521	11.9496	3.12007	16.8075	9.88606	0.485208	8.52825	3.24788	0.513737	1.7473599999999998	1.01099	15.148	0.113693	1.3756899999999999	12.5878	12.3003	5.91681	7.02525	0.523996	0.8498190000000001	5.94664	8.87584	0.26511399999999996	18.4156	5.48865	0.688041	3.5827699999999996	5.18204	1.7472599999999998	0.620129	2.40021	2.2423599999999997	0.323581	0.127737	0.375237	9.52082	3.66627	0.08869160000000001	17.5665	1.3864299999999998	0.426525	3.04902	2.61373	2.5552900000000003	0.549729	0.094041	0.158453	0.16783199999999998	1.23466	0.77795	0.489216	20.1781	1.9869999999999999	19.3057	1.869	6.39708	1.59966	2.06891	0.45482399999999995	1.22985	6.556489999999999	6.53685	2.0125	0.29653	4.031969999999999	1.22784	0.452593	2.03587	1.561	1.6273	6.202719999999999	0.723637	6.152880000000001	4.23336	9.02512	13.5956	7.89399	4.7438199999999995	1.0539100000000001	2.33918	0.102413	0.303373	3.98139	0.8958860000000001	4.60241	3.26105	0.0158198	0.0920327	0.52587	2.34294	12.6581	20.1784	16.7605	5.028919999999999	1.97533	21.4213	0.407948	3.02713	0.372602	4.412719999999999	31.0276	7.31986	1.48106	14.5477	0.612631	0.618207	11.5213	37.0217	9.934239999999999	1.0033299999999998	0.352136	5.08039	4.40391	2.23233	8.3859	0.863784	2.3540200000000002	12.6573	0.477533	3.2798800000000004	0.09335589999999999	0.24127800000000002	0.334175	3.4727	0.0906682	0.485788	0.164656	0.181764	8.68329	0.46664799999999995	0.266283	0.8630549999999999	7.769839999999999	7.0843	1.30824	0.0576383	1.8048
ENSG00000178921|PFAS|protein_coding	16.3159	13.6847	10.6337	2.74511	5.80552	7.59548	3.0319599999999998	12.2911	9.07903	8.511280000000001	6.5794	10.6703	6.19527	2.59524	13.4118	11.5343	14.2567	5.96328	8.07167	8.44552	11.6804	5.579280000000001	11.1332	12.6798	8.00945	14.4342	6.68295	15.0518	5.42903	3.34769	6.21739	5.57822	15.995999999999999	25.4667	5.77505	13.7901	5.7274400000000005	10.995999999999999	7.07332	9.651539999999999	6.94585	4.36651	9.44166	24.9548	24.8332	3.08022	4.09242	12.6971	17.3252	10.7716	5.25433	4.88985	16.2448	9.92218	8.18285	2.07585	7.535419999999999	10.2756	5.96042	6.20146	8.589780000000001	6.70736	10.8347	7.5286800000000005	8.758980000000001	17.004	4.32764	5.629	8.1586	6.12974	10.7214	13.404000000000002	5.9356800000000005	8.558869999999999	9.63821	12.5111	11.7272	4.35683	10.7737	11.6993	9.74055	12.4228	9.39237	14.2203	6.01992	12.1663	11.4932	8.94877	6.33976	13.0263	9.12507	7.82515	7.833480000000001	12.7443	8.339960000000001	6.82154	15.4681	14.1244	8.13817	6.02295	5.72276	4.06069	7.248660000000001	6.393759999999999	10.1305	4.63709	4.75145	4.06957	5.59973	4.25315	7.924939999999999	4.80291	10.5284	10.9052	11.5927	10.5477	10.2959	6.196280000000001	7.45723	5.05813	6.0194	3.8833	6.18193	5.96815	6.8541300000000005	7.66118	12.595999999999998	10.5217	4.37533	7.02133	6.54521	7.32535	9.3588	11.1823	4.30579	5.4863800000000005	7.99017	5.698869999999999	3.53422	5.42673	7.23815	6.2986	7.19097	11.6445	4.59565	16.4453	4.66931	2.5941099999999997	4.40221	6.77406	8.64274	1.2422600000000001	8.11934	10.3966	16.4408	7.98148	2.4089099999999997	5.32039	5.10539	6.74697	7.24149	12.383	2.9191599999999998	17.4582	8.371089999999999	10.9058	4.90422	6.77716	12.2216	2.51283	5.78559	3.0872599999999997	5.309069999999999	20.7984	10.9726	2.32458	8.15655	2.20253	26.2344	3.6730099999999997	4.85955	8.925469999999999	24.3871	3.7914800000000004	11.4565	14.7768	14.5562	6.49517
ENSG00000179104|TMTC2|protein_coding	6.2938	2.52068	8.8011	4.08804	3.29181	3.8415800000000004	0.672673	6.09657	3.0529	11.5752	4.22293	4.25211	2.99926	3.1155	8.353660000000001	6.17037	3.94194	8.59186	6.2619	1.27708	7.91523	1.14805	1.104	9.92436	3.199	12.6696	10.1476	6.05514	2.0463400000000003	7.027480000000001	21.3644	3.86596	2.37161	4.52992	5.87259	14.0681	1.6269	2.48435	4.36327	6.16689	8.00757	3.13401	3.56348	20.8657	59.4612	0.265806	3.5418	2.13005	3.7789	2.36167	1.9844400000000002	14.42	2.64589	5.03912	17.5313	1.99027	6.16594	37.2578	6.60775	4.7537400000000005	34.2635	1.35937	1.77922	12.8419	2.15793	2.81447	0.807049	4.663130000000001	0.596456	4.996659999999999	3.28764	4.27175	4.4995199999999995	23.3227	7.051130000000001	7.2617899999999995	5.2813300000000005	1.80575	6.926710000000001	21.7154	8.38669	3.91221	10.4323	21.7804	2.66284	2.272	1.24281	7.391369999999999	2.33963	2.10155	4.68688	3.22017	5.9437	2.97823	8.160969999999999	1.38932	4.99242	6.778789999999999	0.83426	1.6847400000000001	3.1976	6.21897	5.54667	5.92761	6.25063	22.9681	4.22997	1.25159	1.43676	5.55311	11.0969	2.0451799999999998	6.17004	6.09198	3.8237099999999997	7.10752	4.3855699999999995	3.8636800000000004	3.15935	8.2252	5.42373	3.64223	4.2784699999999996	1.71615	4.34906	6.84697	5.87399	6.68225	9.18254	4.5479	9.552589999999999	4.94067	5.55035	15.412	8.92612	15.4804	7.187639999999999	2.5947299999999998	3.60201	3.10128	2.49063	2.56501	5.49739	7.83255	1.5101799999999999	15.6175	8.611139999999999	0.878482	2.43748	2.59337	6.40745	1.34219	2.82124	0.962548	11.14	10.3479	0.989685	3.3810300000000004	4.599419999999999	4.64175	4.56396	26.8159	2.19932	9.49916	7.54102	3.05619	4.833130000000001	2.26462	4.37162	2.2330900000000002	10.3729	1.01983	1.7292	13.5558	5.03441	0.296937	3.1819	2.63713	1.6512799999999999	0.8354590000000001	1.94366	10.7874	3.6990300000000005	2.8774599999999997	9.9606	5.12084	5.2750699999999995	3.16037
